run_idx,k_center,E_k
3,121.2646484375,1.4870571647227859e-06
3,122.2626953125,1.4578545133894773e-06
3,123.2607421875,1.4450757585602203e-06
3,124.2587890625,1.4510894408287798e-06
3,125.2568359375,1.4179458239349157e-06
3,126.2548828125,1.3682397201123242e-06
3,127.2529296875,1.3602902152080056e-06
3,128.2509765625,1.3305618623046646e-06
3,129.2490234375,1.3180054524132333e-06
3,130.2470703125,1.2908139700939275e-06
3,131.2451171875,1.2903489323359792e-06
3,132.2431640625,1.2563916488209267e-06
3,133.2412109375,1.2405164953412599e-06
3,134.2392578125,1.2083513149708075e-06
3,135.2373046875,1.1907031766139009e-06
3,136.2353515625,1.1411837371416798e-06
3,137.2333984375,1.1234270325489118e-06
3,138.2314453125,1.073670737129838e-06
3,139.2294921875,1.0581276478445872e-06
3,140.2275390625,1.04053179232688e-06
3,141.2255859375,1.0143663768832493e-06
3,142.2236328125,1.0067062000038244e-06
3,143.2216796875,9.678493153637025e-07
3,144.2197265625,9.488776229749312e-07
3,145.2177734375,9.282820053211748e-07
3,146.2158203125,9.18624735525478e-07
3,147.2138671875,9.021170020911371e-07
3,148.2119140625,8.777120585346696e-07
3,149.2099609375,8.634770120297354e-07
3,150.2080078125,8.410471671957642e-07
3,151.2060546875,8.20701687733378e-07
3,152.2041015625,8.027234220232574e-07
3,153.2021484375,7.869288482262764e-07
3,154.2001953125,7.677103975072979e-07
3,155.1982421875,7.568946671041337e-07
3,156.1962890625,7.449696454077464e-07
3,157.1943359375,7.326198136260207e-07
3,158.1923828125,7.239010339161513e-07
3,159.1904296875,7.098767421279987e-07
3,160.1884765625,7.684014361692767e-07
3,161.1865234375,7.007292167558237e-07
3,162.1845703125,6.94345197614795e-07
3,163.1826171875,6.80428416961405e-07
3,164.1806640625,6.702158868929742e-07
3,165.1787109375,6.57508237575307e-07
3,166.1767578125,6.437559866537732e-07
3,167.1748046875,6.440942655327318e-07
3,168.1728515625,6.265664936717776e-07
3,169.1708984375,6.216571181043878e-07
3,170.1689453125,6.082370554899891e-07
3,171.1669921875,6.05628610163325e-07
3,172.1650390625,5.949345239522116e-07
3,173.1630859375,5.844518245039738e-07
3,174.1611328125,5.733812001678398e-07
3,175.1591796875,5.698312169295484e-07
3,176.1572265625,5.61152306989823e-07
3,177.1552734375,5.536785259894244e-07
3,178.1533203125,5.509890983897084e-07
3,179.1513671875,5.403462367386824e-07
3,180.1494140625,5.402351804188943e-07
3,181.1474609375,5.317233822306126e-07
3,182.1455078125,5.266887428934308e-07
3,183.1435546875,5.276971684984041e-07
3,184.1416015625,5.21538117707242e-07
3,185.1396484375,5.180417951814902e-07
3,186.1376953125,5.109226638094605e-07
3,187.1357421875,5.064496575607003e-07
3,188.1337890625,4.983181228132064e-07
3,189.1318359375,4.943512661229563e-07
3,190.1298828125,4.913156643097309e-07
3,191.1279296875,4.865359793248226e-07
3,192.1259765625,4.845997561060901e-07
3,193.1240234375,4.806356660457547e-07
3,194.1220703125,4.757813152032226e-07
3,195.1201171875,4.7277170529797937e-07
3,196.1181640625,4.7118285636459305e-07
3,197.1162109375,4.656188536247856e-07
3,198.1142578125,4.612848061743255e-07
3,199.1123046875,4.556853454556572e-07
3,200.1103515625,4.501010575173416e-07
3,201.1083984375,4.4494944538092e-07
3,202.1064453125,4.3926829389534404e-07
3,203.1044921875,4.3317035621980285e-07
3,204.1025390625,4.2608774384778854e-07
3,205.1005859375,4.2788249849602964e-07
3,206.0986328125,4.2579435562499493e-07
3,207.0966796875,4.2109312980346267e-07
3,208.0947265625,4.242142321809692e-07
3,209.0927734375,4.2283610574054206e-07
3,210.0908203125,4.2044734141891325e-07
3,211.0888671875,4.187534379942866e-07
3,212.0869140625,4.2009973415000027e-07
3,213.0849609375,4.665131811480633e-07
3,214.0830078125,4.2370873438150257e-07
3,215.0810546875,4.140538319267406e-07
3,216.0791015625,4.098330530884721e-07
3,217.0771484375,4.0713445863944724e-07
3,218.0751953125,3.985627569412203e-07
3,219.0732421875,3.957470931065462e-07
3,220.0712890625,3.864341814264177e-07
3,221.0693359375,3.8302124781630436e-07
3,222.0673828125,3.7316795716829623e-07
3,223.0654296875,3.7129471559029963e-07
3,224.0634765625,3.630734503401474e-07
3,225.0615234375,3.618955891550444e-07
3,226.0595703125,3.584425031674272e-07
3,227.0576171875,3.5480410579600296e-07
3,228.0556640625,3.500574115765356e-07
3,229.0537109375,3.472231491380576e-07
3,230.0517578125,3.4147492297024407e-07
3,231.0498046875,3.380614479285033e-07
3,232.0478515625,3.3141685939239985e-07
3,233.0458984375,3.2907106978035937e-07
3,234.0439453125,3.230086163491833e-07
3,235.0419921875,3.218476881911893e-07
3,236.0400390625,3.1498120192657045e-07
3,237.0380859375,3.123302894525046e-07
3,238.0361328125,3.0541155294630124e-07
3,239.0341796875,3.0451696176245477e-07
3,240.0322265625,3.0301622812799096e-07
3,241.0302734375,3.00364553646618e-07
3,242.0283203125,2.9544560967389684e-07
3,243.0263671875,2.9336554688139567e-07
3,244.0244140625,2.9061840748453083e-07
3,245.0224609375,2.8512951682328464e-07
3,246.0205078125,2.82043351284011e-07
3,247.0185546875,2.7844615197656765e-07
3,248.0166015625,2.734649121856996e-07
3,249.0146484375,2.7275294181788345e-07
3,250.0126953125,2.678184741277929e-07
3,251.0107421875,2.630202931519326e-07
3,252.0087890625,2.5859509806551335e-07
3,253.0068359375,2.553310427408035e-07
3,254.0048828125,2.4965574312778994e-07
3,255.0029296875,2.454773615144358e-07
3,256.0009765625,2.4015521662322007e-07
3,256.9990234375,2.3680316820536868e-07
3,257.9970703125,2.3405307734351585e-07
3,258.9951171875,2.3005605043641133e-07
3,259.9931640625,2.2662230747096478e-07
3,260.9912109375,2.2273539469112334e-07
3,261.9892578125,2.2002901968563511e-07
3,262.9873046875,2.1665474962991314e-07
3,263.9853515625,2.1375913642877426e-07
3,264.9833984375,2.0943718464431698e-07
3,265.9814453125,2.4316245986006464e-07
3,266.9794921875,2.0945016035284111e-07
3,267.9775390625,2.0192874291243003e-07
3,268.9755859375,1.9877842758560911e-07
3,269.9736328125,1.934314669687528e-07
3,270.9716796875,1.9082856419143048e-07
3,271.9697265625,1.8585477325112032e-07
3,272.9677734375,1.8303776869260852e-07
3,273.9658203125,1.8013866774528942e-07
3,274.9638671875,1.7666010613016735e-07
3,275.9619140625,1.736500800195313e-07
3,276.9599609375,1.7165976094969632e-07
3,277.9580078125,1.698460973656263e-07
3,278.9560546875,1.664213372452954e-07
3,279.9541015625,1.6484110167672068e-07
3,280.9521484375,1.623650327278618e-07
3,281.9501953125,1.598140781918945e-07
3,282.9482421875,1.5698395496324925e-07
3,283.9462890625,1.5483388477876847e-07
3,284.9443359375,1.5253154180090505e-07
3,285.9423828125,1.5055934163099975e-07
3,286.9404296875,1.472285682827522e-07
3,287.9384765625,1.4553006582935508e-07
3,288.9365234375,1.4368719176989327e-07
3,289.9345703125,1.4138098092074527e-07
3,290.9326171875,1.3927959030030612e-07
3,291.9306640625,1.3712682364164877e-07
3,292.9287109375,1.3438516434531146e-07
3,293.9267578125,1.32809203547727e-07
3,294.9248046875,1.3034043915125032e-07
3,295.9228515625,1.2837795671099603e-07
3,296.9208984375,1.25913979286509e-07
3,297.9189453125,1.2365474562251716e-07
3,298.9169921875,1.2162746695635934e-07
3,299.9150390625,1.1935077845635338e-07
3,300.9130859375,1.1707109923653e-07
3,301.9111328125,1.1477416484306004e-07
3,302.9091796875,1.1276894155957536e-07
3,303.9072265625,1.1072356501492532e-07
3,304.9052734375,1.087356696454074e-07
3,305.9033203125,1.0632884341660696e-07
3,306.9013671875,1.0474128440844353e-07
3,307.8994140625,1.0243768341081358e-07
3,308.8974609375,1.002333152253303e-07
3,309.8955078125,9.863744321722393e-08
3,310.8935546875,9.677547196373604e-08
3,311.8916015625,9.486246923614585e-08
3,312.8896484375,9.304568633738376e-08
3,313.8876953125,9.140722876273727e-08
3,314.8857421875,8.931723551995615e-08
3,315.8837890625,8.730585089511406e-08
3,316.8818359375,8.555441437386046e-08
3,317.8798828125,8.38553955982717e-08
3,318.8779296875,1.0705297621453855e-07
3,319.8759765625,8.420230087392005e-08
3,320.8740234375,8.055944467452658e-08
3,321.8720703125,7.88782585887614e-08
3,322.8701171875,7.653939303113148e-08
3,323.8681640625,7.45753993101572e-08
3,324.8662109375,7.289571375899385e-08
3,325.8642578125,7.131086768852216e-08
3,326.8623046875,6.955054006374813e-08
3,327.8603515625,6.816298881297463e-08
3,328.8583984375,6.669946597645713e-08
3,329.8564453125,6.544022867259848e-08
3,330.8544921875,6.409207505284972e-08
3,331.8525390625,6.27422025668636e-08
3,332.8505859375,6.132699175933073e-08
3,333.8486328125,6.021739781121055e-08
3,334.8466796875,5.870824365614801e-08
3,335.8447265625,5.778101150654291e-08
3,336.8427734375,5.643527793924097e-08
3,337.8408203125,5.540122221328654e-08
3,338.8388671875,5.4423035634130804e-08
3,339.8369140625,5.3327161100353724e-08
3,340.8349609375,5.233118958825738e-08
3,341.8330078125,5.131052937045753e-08
3,342.8310546875,5.0295277864747874e-08
3,343.8291015625,4.932180247041013e-08
3,344.8271484375,4.828968404277884e-08
3,345.8251953125,4.737013053827083e-08
3,346.8232421875,4.635298480379746e-08
3,347.8212890625,4.548800819593591e-08
3,348.8193359375,4.4640026668147784e-08
3,349.8173828125,4.369539004101533e-08
3,350.8154296875,4.292642710240418e-08
3,351.8134765625,4.212549657529895e-08
3,352.8115234375,4.125391390089704e-08
3,353.8095703125,4.050514689908227e-08
3,354.8076171875,3.973620629633373e-08
3,355.8056640625,3.8905530346649756e-08
3,356.8037109375,3.8273861442670795e-08
3,357.8017578125,3.7501380561856755e-08
3,358.7998046875,3.6711326589333445e-08
3,359.7978515625,3.6050552228613715e-08
3,360.7958984375,3.5380028335802584e-08
3,361.7939453125,3.466359958355513e-08
3,362.7919921875,3.407312709201262e-08
3,363.7900390625,3.350078910749548e-08
3,364.7880859375,3.283195852539859e-08
3,365.7861328125,3.2200476926999174e-08
3,366.7841796875,3.158794118581297e-08
3,367.7822265625,3.098972738071816e-08
3,368.7802734375,3.0417677007570523e-08
3,369.7783203125,2.9871808437674526e-08
3,370.7763671875,2.9286277088092327e-08
3,371.7744140625,4.269691226329212e-08
3,372.7724609375,2.975888047271424e-08
3,373.7705078125,2.9150432916297053e-08
3,374.7685546875,2.7943161136270306e-08
3,375.7666015625,2.7005439954234172e-08
3,376.7646484375,2.6137706314144937e-08
3,377.7626953125,2.5622977246620306e-08
3,378.7607421875,2.5064267072763523e-08
3,379.7587890625,2.4576023828891247e-08
3,380.7568359375,2.407048555211168e-08
3,381.7548828125,2.367047476636777e-08
3,382.7529296875,2.314452583157333e-08
3,383.7509765625,2.276301504561525e-08
3,384.7490234375,2.232009933825454e-08
3,385.7470703125,2.187384020075967e-08
3,386.7451171875,2.145955871255944e-08
3,387.7431640625,2.1024460816760636e-08
3,388.7412109375,2.0614533576299568e-08
3,389.7392578125,2.0210601036354293e-08
3,390.7373046875,1.9827531570355892e-08
3,391.7353515625,1.9424432514700227e-08
3,392.7333984375,1.9056601597107216e-08
3,393.7314453125,1.867431742264841e-08
3,394.7294921875,1.8309971882035426e-08
3,395.7275390625,1.7962234264557643e-08
3,396.7255859375,1.7599578951207283e-08
3,397.7236328125,1.7249692184811584e-08
3,398.7216796875,1.6884987101254942e-08
3,399.7197265625,1.655798688369952e-08
3,400.7177734375,1.6222123983661636e-08
3,401.7158203125,1.5885694997160887e-08
3,402.7138671875,1.554824526165394e-08
3,403.7119140625,1.5222624767372218e-08
3,404.7099609375,1.4909433099038967e-08
3,405.7080078125,1.4605849165782097e-08
3,406.7060546875,1.4302550979522322e-08
3,407.7041015625,1.3995221038534639e-08
3,408.7021484375,1.371603506763636e-08
3,409.7001953125,1.3402218350998414e-08
3,410.6982421875,1.3136946766083785e-08
3,411.6962890625,1.2838301698379984e-08
3,412.6943359375,1.2563193117619561e-08
3,413.6923828125,1.2279672482554304e-08
3,414.6904296875,1.2014019520255948e-08
3,415.6884765625,1.1753820835650187e-08
3,416.6865234375,1.148704619539557e-08
3,417.6845703125,1.1230188750499209e-08
3,418.6826171875,1.0964656176431608e-08
3,419.6806640625,1.0713516504642183e-08
3,420.6787109375,1.0465676587296286e-08
3,421.6767578125,1.0219476414435764e-08
3,422.6748046875,9.972333793656071e-09
3,423.6728515625,9.737814134478522e-09
3,424.6708984375,1.4610854328077791e-08
3,425.6689453125,1.0035794492121216e-08
3,426.6669921875,9.359098342435262e-09
3,427.6650390625,8.984286031189745e-09
3,428.6630859375,8.654736316703871e-09
3,429.6611328125,8.324385119582964e-09
3,430.6591796875,8.06267331543141e-09
3,431.6572265625,7.837490100454968e-09
3,432.6552734375,7.616514842980007e-09
3,433.6533203125,7.425832899463707e-09
3,434.6513671875,7.21326565171214e-09
3,435.6494140625,7.008046131469415e-09
3,436.6474609375,6.8174197632773735e-09
3,437.6455078125,6.6234877521194245e-09
3,438.6435546875,6.426577446888222e-09
3,439.6416015625,6.247234462324914e-09
3,440.6396484375,6.0596675914149704e-09
3,441.6376953125,5.8812112581049996e-09
3,442.6357421875,5.705102084536913e-09
3,443.6337890625,5.53167821508584e-09
3,444.6318359375,5.364176333923671e-09
3,445.6298828125,5.19900730706316e-09
3,446.6279296875,5.030656245979303e-09
3,447.6259765625,4.8730718972945145e-09
3,448.6240234375,4.714648221769109e-09
3,449.6220703125,4.558048209790778e-09
3,450.6201171875,4.410193217112601e-09
3,451.6181640625,4.257348193351213e-09
3,452.6162109375,4.116324719214687e-09
3,453.6142578125,3.969568353528417e-09
3,454.6123046875,3.832942350775223e-09
3,455.6103515625,3.695552703633946e-09
3,456.6083984375,3.5597051529829068e-09
3,457.6064453125,3.431039093372103e-09
3,458.6044921875,3.3028139867825225e-09
3,459.6025390625,3.173367196108394e-09
3,460.6005859375,3.0561145545688865e-09
3,461.5986328125,2.932061366906574e-09
3,462.5966796875,2.816847809059742e-09
3,463.5947265625,2.7009671378991384e-09
3,464.5927734375,2.591261149000123e-09
3,465.5908203125,2.4826608691542646e-09
3,466.5888671875,2.3748307845392962e-09
3,467.5869140625,2.2731068132926142e-09
3,468.5849609375,2.174780855726332e-09
3,469.5830078125,2.075267401898286e-09
3,470.5810546875,1.979818469781859e-09
3,471.5791015625,1.889686646072896e-09
3,472.5771484375,1.7998293993014466e-09
3,473.5751953125,1.715108522375552e-09
3,474.5732421875,1.6311540506414686e-09
3,475.5712890625,1.5490401512057546e-09
3,476.5693359375,1.4735317419724435e-09
3,477.5673828125,1.925143168326894e-09
3,478.5654296875,1.3899349845645921e-09
3,479.5634765625,1.2488516129947839e-09
3,480.5615234375,1.1766166271370302e-09
3,481.5595703125,1.0933147896088284e-09
3,482.5576171875,1.0247567198832585e-09
3,483.5556640625,9.665738801045414e-10
3,484.5537109375,9.101490251827729e-10
3,485.5517578125,8.621764924561109e-10
3,486.5498046875,8.142849773523641e-10
3,487.5478515625,7.665202915029834e-10
3,488.5458984375,7.238521128333045e-10
3,489.5439453125,6.857587669556281e-10
3,490.5419921875,6.47955256073379e-10
3,491.5400390625,6.131045509949006e-10
3,492.5380859375,5.827824056660832e-10
3,493.5361328125,5.544490476889505e-10
3,494.5341796875,5.291917790571158e-10
3,495.5322265625,5.051100210709453e-10
3,496.5302734375,4.888201436951655e-10
3,497.5283203125,4.683860992991598e-10
3,498.5263671875,4.5518009566200297e-10
3,499.5244140625,4.436337631609568e-10
3,500.5224609375,4.3510102777420024e-10
3,501.5205078125,4.2822887527828437e-10
3,502.5185546875,4.032272648861444e-10
3,503.5166015625,3.3454151544591393e-10
3,504.5146484375,2.8598174967609005e-10
3,505.5126953125,2.5309080477746807e-10
3,506.5107421875,2.2682208431348686e-10
3,507.5087890625,2.083435162973364e-10
3,508.5068359375,1.9268236829763897e-10
3,509.5048828125,1.7965899824193004e-10
3,510.5029296875,1.698660441507576e-10
3,511.5009765625,1.5989834983934765e-10
4,1.4990234375,0.0008017946818866274
4,2.4970703125,0.0020619788727564967
4,3.4951171875,0.0012112108780180288
4,4.4931640625,0.0005777253673696393
4,5.4912109375,0.0006403898398484604
4,6.4892578125,0.00041254030510133843
4,7.4873046875,0.0002758300791903953
4,8.4853515625,0.00026296085051625976
4,9.4833984375,0.0001842208427408271
4,10.4814453125,9.084663757478822e-05
4,11.4794921875,7.705911786133152e-05
4,12.4775390625,5.5375769885529024e-05
4,13.4755859375,5.2856909447547296e-05
4,14.4736328125,5.4390686189990204e-05
4,15.4716796875,5.448344570924151e-05
4,16.4697265625,4.5511506459448664e-05
4,17.4677734375,4.3523241328037445e-05
4,18.4658203125,3.513902198152106e-05
4,19.4638671875,3.3808551436182374e-05
4,20.4619140625,2.7755962049693332e-05
4,21.4599609375,2.5233797809142535e-05
4,22.4580078125,2.518128243207716e-05
4,23.4560546875,2.4998103105994256e-05
4,24.4541015625,2.505415298347493e-05
4,25.4521484375,2.4368364962041316e-05
4,26.4501953125,2.5687046746471104e-05
4,27.4482421875,2.3663071517122953e-05
4,28.4462890625,2.215028610793231e-05
4,29.4443359375,2.0364707405196416e-05
4,30.4423828125,1.9823941855938364e-05
4,31.4404296875,1.7645783715505342e-05
4,32.4384765625,1.6563588015859485e-05
4,33.4365234375,1.572671816075734e-05
4,34.4345703125,1.3987294097215278e-05
4,35.4326171875,1.3001045291874343e-05
4,36.4306640625,1.2081143262419372e-05
4,37.4287109375,1.1890253283323124e-05
4,38.4267578125,1.0480402126132058e-05
4,39.4248046875,1.0118721895538461e-05
4,40.4228515625,9.725595252135884e-06
4,41.4208984375,9.001407579706075e-06
4,42.4189453125,8.975375137349305e-06
4,43.4169921875,8.323245502129627e-06
4,44.4150390625,8.698826364999085e-06
4,45.4130859375,7.955224521248904e-06
4,46.4111328125,7.749289558088945e-06
4,47.4091796875,7.680818127230824e-06
4,48.4072265625,7.454194486069611e-06
4,49.4052734375,7.226421363384899e-06
4,50.4033203125,6.9087752943678065e-06
4,51.4013671875,6.818897573834918e-06
4,52.3994140625,6.661087688238439e-06
4,53.3974609375,6.433754630765867e-06
4,54.3955078125,6.407920076839847e-06
4,55.3935546875,6.4768731566744265e-06
4,56.3916015625,6.339596884608624e-06
4,57.3896484375,5.947500806318648e-06
4,58.3876953125,6.045277831312611e-06
4,59.3857421875,5.681104925670528e-06
4,60.3837890625,5.760176015784151e-06
4,61.3818359375,5.557074206110161e-06
4,62.3798828125,5.646263154288392e-06
4,63.3779296875,5.3715933765012504e-06
4,64.3759765625,5.296928161164016e-06
4,65.3740234375,5.074002084457866e-06
4,66.3720703125,4.921265681433341e-06
4,67.3701171875,4.567316503317033e-06
4,68.3681640625,4.50532372450307e-06
4,69.3662109375,4.4253936854959885e-06
4,70.3642578125,4.1456418337683065e-06
4,71.3623046875,3.91931723897963e-06
4,72.3603515625,3.879534441603709e-06
4,73.3583984375,3.6606668118385494e-06
4,74.3564453125,3.50698207645332e-06
4,75.3544921875,3.2826115964491035e-06
4,76.3525390625,3.1988891852702895e-06
4,77.3505859375,3.1140710284624507e-06
4,78.3486328125,2.9534542775648967e-06
4,79.3466796875,2.7677761545452462e-06
4,80.3447265625,2.6403218382610295e-06
4,81.3427734375,2.6220826596720158e-06
4,82.3408203125,2.4318956170369184e-06
4,83.3388671875,2.4214108540808743e-06
4,84.3369140625,2.3050378295780177e-06
4,85.3349609375,2.2798372237895205e-06
4,86.3330078125,2.2071229256523785e-06
4,87.3310546875,2.1571968374666213e-06
4,88.3291015625,2.09045738325323e-06
4,89.3271484375,2.0372361457277037e-06
4,90.3251953125,1.9696357962747373e-06
4,91.3232421875,1.9248325235683554e-06
4,92.3212890625,1.8719057627858433e-06
4,93.3193359375,1.7601951689271127e-06
4,94.3173828125,1.7423205167910025e-06
4,95.3154296875,1.6655756518631948e-06
4,96.3134765625,1.641769045414117e-06
4,97.3115234375,1.6007554278290263e-06
4,98.3095703125,1.5764047123494043e-06
4,99.3076171875,1.594025218211863e-06
4,100.3056640625,1.537295904869103e-06
4,101.3037109375,1.5545037197122498e-06
4,102.3017578125,1.524084340347928e-06
4,103.2998046875,1.528737066414348e-06
4,104.2978515625,1.4861394931575126e-06
4,105.2958984375,1.461536654221045e-06
4,106.2939453125,1.444382879411054e-06
4,107.2919921875,1.4798653183366886e-06
4,108.2900390625,1.4748284538318666e-06
4,109.2880859375,1.4539172971397612e-06
4,110.2861328125,1.4369638156758335e-06
4,111.2841796875,1.4304095518468122e-06
4,112.2822265625,1.4150011238631026e-06
4,113.2802734375,1.3715480794518175e-06
4,114.2783203125,1.39526587628074e-06
4,115.2763671875,1.3888842239919736e-06
4,116.2744140625,1.4176448014544291e-06
4,117.2724609375,1.3882041998787827e-06
4,118.2705078125,1.384006243467714e-06
4,119.2685546875,1.3798118262867268e-06
4,120.2666015625,1.3454139918147264e-06
4,121.2646484375,1.3237175195181464e-06
4,122.2626953125,1.308780627329205e-06
4,123.2607421875,1.2817314787419854e-06
4,124.2587890625,1.2641768635320436e-06
4,125.2568359375,1.2195853142133206e-06
4,126.2548828125,1.1923799020720664e-06
4,127.2529296875,1.1787948688357874e-06
4,128.2509765625,1.1590659061073068e-06
4,129.2490234375,1.1295417481936762e-06
4,130.2470703125,1.112736034864806e-06
4,131.2451171875,1.092546049547001e-06
4,132.2431640625,1.0549504271047686e-06
4,133.2412109375,1.0490516881647667e-06
4,134.2392578125,1.0225224700985408e-06
4,135.2373046875,1.0058340685832977e-06
4,136.2353515625,9.65495059190429e-07
4,137.2333984375,9.667879839263247e-07
4,138.2314453125,9.399184391851245e-07
4,139.2294921875,9.297047749312674e-07
4,140.2275390625,9.173362716104674e-07
4,141.2255859375,8.967560789091569e-07
4,142.2236328125,8.899000092048121e-07
4,143.2216796875,8.750850798938672e-07
4,144.2197265625,8.682299704111247e-07
4,145.2177734375,8.390783158601191e-07
4,146.2158203125,8.287539930022298e-07
4,147.2138671875,8.039599654786161e-07
4,148.2119140625,7.877277075300999e-07
4,149.2099609375,7.727469722537424e-07
4,150.2080078125,7.567935523536064e-07
4,151.2060546875,7.423170997255743e-07
4,152.2041015625,7.306615556816912e-07
4,153.2021484375,7.10696148105617e-07
4,154.2001953125,6.858883875364587e-07
4,155.1982421875,6.754938150254408e-07
4,156.1962890625,6.555459737893236e-07
4,157.1943359375,6.364017896083417e-07
4,158.1923828125,6.265329344898337e-07
4,159.1904296875,6.087719059841131e-07
4,160.1884765625,6.661391882806444e-07
4,161.1865234375,5.966859715507151e-07
4,162.1845703125,5.864731087675913e-07
4,163.1826171875,5.786573756080536e-07
4,164.1806640625,5.701292276705024e-07
4,165.1787109375,5.608404701141031e-07
4,166.1767578125,5.537120429233271e-07
4,167.1748046875,5.528420594471413e-07
4,168.1728515625,5.364149960136883e-07
4,169.1708984375,5.338922896142984e-07
4,170.1689453125,5.220391543265699e-07
4,171.1669921875,5.176122705478019e-07
4,172.1650390625,5.155842394388141e-07
4,173.1630859375,5.04210605103246e-07
4,174.1611328125,4.97094621205622e-07
4,175.1591796875,4.935281760841475e-07
4,176.1572265625,4.863659742631892e-07
4,177.1552734375,4.794032941934868e-07
4,178.1533203125,4.827665894030401e-07
4,179.1513671875,4.769838899063672e-07
4,180.1494140625,4.775918355447851e-07
4,181.1474609375,4.7581694406329545e-07
4,182.1455078125,4.745698415576802e-07
4,183.1435546875,4.7390054274994347e-07
4,184.1416015625,4.6491853384704897e-07
4,185.1396484375,4.6342215191490265e-07
4,186.1376953125,4.6067241354116133e-07
4,187.1357421875,4.543693558083817e-07
4,188.1337890625,4.508004908694225e-07
4,189.1318359375,4.477667654797812e-07
4,190.1298828125,4.461858078576469e-07
4,191.1279296875,4.44466718059065e-07
4,192.1259765625,4.4482129700815336e-07
4,193.1240234375,4.4268046906598847e-07
4,194.1220703125,4.443095867579857e-07
4,195.1201171875,4.465130272675094e-07
4,196.1181640625,4.515276839095338e-07
4,197.1162109375,4.521393581242261e-07
4,198.1142578125,4.531568591587087e-07
4,199.1123046875,4.532519162840103e-07
4,200.1103515625,4.563372771005696e-07
4,201.1083984375,4.55880499936673e-07
4,202.1064453125,4.591998833187814e-07
4,203.1044921875,4.55871714778882e-07
4,204.1025390625,4.5365361919545533e-07
4,205.1005859375,4.5895835827513843e-07
4,206.0986328125,4.596287648112394e-07
4,207.0966796875,4.582740013383163e-07
4,208.0947265625,4.557553208340766e-07
4,209.0927734375,4.563050251808096e-07
4,210.0908203125,4.51827648505119e-07
4,211.0888671875,4.486581005082567e-07
4,212.0869140625,4.416463310207434e-07
4,213.0849609375,4.909249370438487e-07
4,214.0830078125,4.5115488031484467e-07
4,215.0810546875,4.432832192688589e-07
4,216.0791015625,4.390997355730853e-07
4,217.0771484375,4.400991944116653e-07
4,218.0751953125,4.3317017597415047e-07
4,219.0732421875,4.362481389694594e-07
4,220.0712890625,4.2900652581607913e-07
4,221.0693359375,4.310929130620927e-07
4,222.0673828125,4.254454407925456e-07
4,223.0654296875,4.2385840590884467e-07
4,224.0634765625,4.1850348911332316e-07
4,225.0615234375,4.200189308499015e-07
4,226.0595703125,4.1555977706610974e-07
4,227.0576171875,4.1719960834440557e-07
4,228.0556640625,4.1688738690313995e-07
4,229.0537109375,4.163365669176552e-07
4,230.0517578125,4.108590456889122e-07
4,231.0498046875,4.127161389728688e-07
4,232.0478515625,4.073046211520135e-07
4,233.0458984375,4.097025867329662e-07
4,234.0439453125,3.991592530097683e-07
4,235.0419921875,4.001828291758359e-07
4,236.0400390625,3.947132951926498e-07
4,237.0380859375,3.955234857919302e-07
4,238.0361328125,3.9027845228714726e-07
4,239.0341796875,3.896208739834556e-07
4,240.0322265625,3.877790089785325e-07
4,241.0302734375,3.846129883487439e-07
4,242.0283203125,3.7818487131843733e-07
4,243.0263671875,3.765592598435282e-07
4,244.0244140625,3.742637117650377e-07
4,245.0224609375,3.701051597273816e-07
4,246.0205078125,3.687912302022498e-07
4,247.0185546875,3.657279537453207e-07
4,248.0166015625,3.6024803855683167e-07
4,249.0146484375,3.5882743314769846e-07
4,250.0126953125,3.541950236608377e-07
4,251.0107421875,3.5221935762091645e-07
4,252.0087890625,3.4650896055696597e-07
4,253.0068359375,3.4524853431983157e-07
4,254.0048828125,3.405178996775191e-07
4,255.0029296875,3.3791111498908117e-07
4,256.0009765625,3.3328143115851754e-07
4,256.9990234375,3.276877592149107e-07
4,257.9970703125,3.2376517403125907e-07
4,258.9951171875,3.1925932798013074e-07
4,259.9931640625,3.140362690191624e-07
4,260.9912109375,3.1008824226217276e-07
4,261.9892578125,3.0545690351930486e-07
4,262.9873046875,2.989219764893664e-07
4,263.9853515625,2.9379587199231996e-07
4,264.9833984375,2.8759903894667516e-07
4,265.9814453125,3.208348126561602e-07
4,266.9794921875,2.853345369067574e-07
4,267.9775390625,2.745830579913678e-07
4,268.9755859375,2.690938971110332e-07
4,269.9736328125,2.61578506953402e-07
4,270.9716796875,2.5815961365211135e-07
4,271.9697265625,2.5186735496027646e-07
4,272.9677734375,2.48489347334173e-07
4,273.9658203125,2.444386996827575e-07
4,274.9638671875,2.3929375744081526e-07
4,275.9619140625,2.3603950904362525e-07
4,276.9599609375,2.320585533102423e-07
4,277.9580078125,2.2928098913392145e-07
4,278.9560546875,2.236544050000836e-07
4,279.9541015625,2.1999832940677723e-07
4,280.9521484375,2.163397683819953e-07
4,281.9501953125,2.1099504578246534e-07
4,282.9482421875,2.069552235899092e-07
4,283.9462890625,2.0356413278740708e-07
4,284.9443359375,2.0001824003072348e-07
4,285.9423828125,1.9682931237804953e-07
4,286.9404296875,1.913656061301879e-07
4,287.9384765625,1.8845988059263922e-07
4,288.9365234375,1.85173616392071e-07
4,289.9345703125,1.8184652681131145e-07
4,290.9326171875,1.778862564448342e-07
4,291.9306640625,1.743308502877646e-07
